2009-08-25T11:58:27 - Debug - Setting 'nokia_ringtone' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'aac' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'digiplug' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'sp_midi' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'compactmidi' to 'true'
2009-08-25T11:58:27 - Debug - Setting 'mp3' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'mld' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'evrc' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'amr' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'xmf' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'mmf' to 'true'
2009-08-25T11:58:27 - Debug - Setting 'imelody' to 'true'
2009-08-25T11:58:27 - Debug - Setting 'midi_monophonic' to 'true'
2009-08-25T11:58:27 - Debug - Setting 'au' to 'false'
2009-08-25T11:58:27 - Debug - Setting 'midi_polyphonic' to 'true'
2009-08-25T11:58:27 - Debug - Setting 'preferredRenderingType' to 'xhtml-mp'
2009-08-25T11:58:27 - Debug - Setting 'preferredRenderingMime' to 'text/html'
2009-08-25T11:58:27 - Debug - Setting 'supportsCss' to 'True'
2009-08-25T11:58:27 - Debug - Setting 'tables' to 'True'
2009-08-25T11:58:27 - Debug - Setting 'deviceID' to 'opwv_sdk_ver1_sub7023119'
